"","zone","label_id"
"3713","FAR NORTHERN","14-029"
"3714","FAR NORTHERN","13-101c"
"3715","FAR NORTHERN","13-104"
"3716","FAR NORTHERN","13-105"
"3717","FAR NORTHERN","13-126"
"3718","FAR NORTHERN","13-127"
"3719","FAR NORTHERN","14-067"
"3723","FAR NORTHERN","13-078"
"3724","FAR NORTHERN","13-079a"
"3725","FAR NORTHERN","13-095"
"3728","FAR NORTHERN","13-096"
"3731","FAR NORTHERN","13-093a"
"3732","FAR NORTHERN","13-100"
"3733","FAR NORTHERN","13-101a"
"3735","FAR NORTHERN","14-005"
"3736","FAR NORTHERN","13-122"
"3737","FAR NORTHERN","14-070"
"3738","FAR NORTHERN","14-010"
"3748","FAR NORTHERN","14-044"
"3749","FAR NORTHERN","14-042a"
"3750","FAR NORTHERN","14-042c"
"3751","FAR NORTHERN","13-116"
"3753","FAR NORTHERN","13-119"
"3754","FAR NORTHERN","13-120"
"3755","FAR NORTHERN","14-064"
"3758","FAR NORTHERN","14-011"
"3759","FAR NORTHERN","14-012"
"3760","FAR NORTHERN","13-079c"
"3761","FAR NORTHERN","13-112"
"3762","FAR NORTHERN","13-109"
"3763","FAR NORTHERN","14-057c"
"3764","FAR NORTHERN","14-058"
"3765","FAR NORTHERN","14-059"
"3766","FAR NORTHERN","14-060"
"3767","FAR NORTHERN","13-111"
"3768","FAR NORTHERN","14-057a"
"3769","FAR NORTHERN","14-061"
"3771","FAR NORTHERN","13-133"
"3772","FAR NORTHERN","13-136"
"3773","FAR NORTHERN","13-137"
"3775","FAR NORTHERN","13-130"
"3779","FAR NORTHERN","14-006"
"3780","FAR NORTHERN","14-007"
"3781","FAR NORTHERN","14-008"
"3782","FAR NORTHERN","14-028"
"3783","FAR NORTHERN","14-031"
"3784","FAR NORTHERN","14-033b"
"3785","FAR NORTHERN","14-034"
"3786","FAR NORTHERN","14-035"
"3787","FAR NORTHERN","14-037"
"3788","FAR NORTHERN","14-056"
"3789","FAR NORTHERN","14-076"
"3790","FAR NORTHERN","14-077a"
"3791","FAR NORTHERN","14-077b"
"3792","FAR NORTHERN","14-072"
"3793","FAR NORTHERN","14-073"
"3794","FAR NORTHERN","14-079"
"3795","FAR NORTHERN","13-134"
"3796","FAR NORTHERN","14-013"
"3798","FAR NORTHERN","13-074"
"3799","FAR NORTHERN","14-018"
"3800","FAR NORTHERN","14-023"
"3801","FAR NORTHERN","14-024"
"3802","FAR NORTHERN","14-025"
"3803","FAR NORTHERN","13-076"
"3804","FAR NORTHERN","14-033a"
"3805","FAR NORTHERN","13-097"
"3806","FAR NORTHERN","14-052"
"3807","FAR NORTHERN","14-053"
"3808","FAR NORTHERN","13-107"
"3809","FAR NORTHERN","14-057b"
"3813","FAR NORTHERN","14-017"
"3814","FAR NORTHERN","14-020"
"3815","FAR NORTHERN","14-026a"
"3816","FAR NORTHERN","14-026c"
"3817","FAR NORTHERN","13-088"
"3818","FAR NORTHERN","13-093c"
"3819","FAR NORTHERN","13-093b"
"3820","FAR NORTHERN","13-101b"
"3821","FAR NORTHERN","14-049"
"3822","FAR NORTHERN","13-102"
"3827","FAR NORTHERN","13-091"
"3828","FAR NORTHERN","14-039"
"3829","FAR NORTHERN","14-040"
"3830","FAR NORTHERN","13-089"
"3831","FAR NORTHERN","14-042b"
"3832","FAR NORTHERN","14-043"
"3833","FAR NORTHERN","14-045"
"3834","FAR NORTHERN","14-046"
"3835","FAR NORTHERN","14-062"
"3836","FAR NORTHERN","14-063"
"3838","FAR NORTHERN","14-065"
"3839","FAR NORTHERN","14-066"
"3854","FAR NORTHERN","13-135"
"3855","FAR NORTHERN","14-002"
"3856","FAR NORTHERN","14-004"
"3857","FAR NORTHERN","14-078"
"3858","FAR NORTHERN","14-084"
"3859","FAR NORTHERN","14-088"
"3860","FAR NORTHERN","14-083"
"3861","FAR NORTHERN","14-001"
"3862","FAR NORTHERN","14-003"
"3863","FAR NORTHERN","14-003"
"3864","FAR NORTHERN","14-003"
"3865","FAR NORTHERN","14-003"
"3866","FAR NORTHERN","14-003"
"3867","FAR NORTHERN","14-003"
"3868","FAR NORTHERN","14-003"
"3871","FAR NORTHERN","14-075"
"3877","FAR NORTHERN","14-094"
"3878","FAR NORTHERN","14-097"
"3879","FAR NORTHERN","14-098a"
"3880","FAR NORTHERN","14-102"
"3881","FAR NORTHERN","14-026b"
"3882","FAR NORTHERN","14-032"
"3883","FAR NORTHERN","14-103"
"3884","FAR NORTHERN","14-104"
"3891","FAR NORTHERN","14-090"
"3892","FAR NORTHERN","14-092"
"3893","FAR NORTHERN","14-022"
"3894","FAR NORTHERN","14-098b"
"3895","FAR NORTHERN","14-050"
"3897","FAR NORTHERN","14-048"
"3898","FAR NORTHERN","14-047"
"3899","FAR NORTHERN","14-051"
"3917","FAR NORTHERN","14-160"
"3929","FAR NORTHERN","13-118b"
"3930","FAR NORTHERN","14-080"
"3931","FAR NORTHERN","14-081"
"3932","FAR NORTHERN","14-082"
"3935","FAR NORTHERN","14-159a"
"3936","FAR NORTHERN","14-159b"
"3937.1","FAR NORTHERN","14-085"
"3939","FAR NORTHERN","14-161"
"3940","FAR NORTHERN","14-162"
"3941","FAR NORTHERN","14-091"
"3953","FAR NORTHERN","14-093"
"3954","FAR NORTHERN","14-099"
"3955","FAR NORTHERN","14-100"
"3956","FAR NORTHERN","14-101"
"3974","FAR NORTHERN","14-096"
"3991","FAR NORTHERN","13-121"
"4378","FAR NORTHERN","11-325"
"4399","FAR NORTHERN","11-244e"
"4400","FAR NORTHERN","11-244f"
"4401","FAR NORTHERN","11-244g"
"4822","FAR NORTHERN","12-038c"
"6221","FAR NORTHERN","11-222a"
"6222","FAR NORTHERN","11-222b"
"6224","FAR NORTHERN","11-244h"
